"method","sim","SBS6","SBS18","SBS13","SBS2","SBS3","g","total_muts","total_abs","prop_abs"
"impute","42","-133.194935754958","-86.9145587772715","125.457791788219","-77.3859029668655","627.356960852441","50.5","7442.05","1203.62701712278","0.069644730943105"
"impute","43","-117.304052328975","-120.709190784368","195.673912955037","-105.40210594297","287.101529821767","50.5","8193.16","847.988722404936","0.0477375518759806"
"impute","44","-204.423854680478","-62.190858995301","254.200499325448","139.216375952428","130.32209612659","50.5","10053.62","987.821755573984","0.0479659059702565"
"impute","45","-68.7408492042826","-334.472815166577","15.6227077697754","-17.5263647388866","206.226094977357","50.5","7580.07","779.322538799764","0.0485432828519415"
"impute","46","-241.909482563737","-92.3872278941981","40.9944244390952","-178.582383224492","371.158891921342","50.5","8122.56","1233.49857924206","0.0759986438626176"
"impute","47","-165.919891195805","-184.95695984411","96.3443550020071","-56.3774568988838","343.730854970518","50.5","8605.98","1022.96661116473","0.0621290217890553"
"impute","48","-268.945345777321","13.442784447128","132.084442352503","4.12036258397887","523.712606637328","50.5","7159.64","1065.07399549783","0.0820963379333544"
"impute","49","-150.145951808178","-140.891437055459","254.916150417097","19.089820321098","441.598078905967","50.5","7603.38","1110.04964029013","0.0752947597362252"
"impute","5","-62.309962894853","-164.074873614433","-79.1009030728805","-74.6745262931828","464.419673720137","50.5","6676.82","912.886259773101","0.065487320648357"
"impute","50","-149.274367629518","-93.9652541013219","199.717917313377","-66.4542263539486","565.583508704366","50.5","8257.16","1194.95567370889","0.0707991341536312"
"impute","51","-114.213566709302","-106.86312001012","155.439330183946","18.541218919067","354.9171421838","50.5","7231.48","789.178428012208","0.0531968045926988"
"impute","52","-258.424906833351","-165.43535406587","-50.2829560789071","-114.569895012141","78.2491316780466","50.5","8561.11","928.118622397075","0.0633086847930476"
"impute","53","-211.914451770678","-163.763005821476","95.3680643361976","-12.1211732246213","562.789271659099","50.5","6728.68","1092.51284135834","0.0770652575462162"
"impute","54","-186.886640848421","-276.485373856854","155.730054829237","-58.1580928937896","400.776600757478","50.5","7517.13","1093.34615102672","0.0668841122311626"
"impute","55","-134.289213195029","-7.87079467570232","120.459323333309","36.3612397265349","106.007401541738","50.5","9247.41","708.890035653849","0.0384765015782292"
"impute","56","-257.370718077933","-318.725016779013","61.778464163144","-125.609553081296","408.879574739107","50.5","8059.44","1266.02413194749","0.080022830550102"
"impute","57","-173.421353589279","-237.32229189772","-68.2728378230318","-143.288279560114","611.477318283932","50.5","8174.09","1373.09140187463","0.0836027933044484"
"impute","58","-162.13025038519","-293.823005167006","358.337536494614","-79.779411393851","300.410693399062","50.5","8092.69","1270.44802189463","0.0720463714901231"
"impute","59","-134.857058193742","-75.3448943665162","150.35458094577","-295.768593396027","242.300894104442","50.5","8063.24","1076.54998235311","0.0586429811581283"
"impute","6","-62.5836690858007","-241.391304389036","197.186160669005","-99.8178137312914","227.289594025538","50.5","6741.02","890.091319457685","0.0512583200091742"
"impute","60","-67.0625715402089","-53.2738390345433","85.8003185730818","-75.6878100893723","232.778610755061","50.5","7771.74","646.022617229358","0.0373762123213166"
"impute","61","-142.907028762814","-128.232525700552","476.113792435315","-46.8321779393305","358.838201020941","50.5","8110.73","1243.832698301","0.0691629090252698"
"impute","62","-197.576834319687","144.68417540654","616.507173909581","237.582534697269","419.643831239805","50.5","8087.52","1697.52229064003","0.115083610048526"
"impute","63","-210.821627416618","-81.5335956353715","321.702959932743","-27.098558532288","487.201793018078","50.5","8693.17","1233.13731703014","0.0702978278132929"
"impute","64","-158.723907857053","-17.0567295557498","63.5058586038182","109.430239795046","276.544461103969","50.5","8573.05","784.947287791261","0.0459944413227126"
"impute","65","-86.1386145969447","-153.09859433774","-203.205373614575","-152.966348255462","192.878413667563","50.5","7676.67","924.886207843644","0.0638741872988589"
"impute","66","-109.606800909984","-27.0198858351517","35.5575211147269","-45.9199970593221","409.809696921944","50.5","6969.41","784.589328619733","0.0560047780109367"
"impute","67","-135.318684473081","-5.20672903429825","398.889893468738","-141.913635721849","161.562362114043","50.5","8409.82","1080.79816339263","0.049664930193011"
"impute","68","-187.704194080855","-320.315260986152","-128.605096271021","-247.139178863807","363.322231190219","50.5","8670.07","1417.08343794412","0.08652783341258"
"impute","69","-90.3232059845046","-241.281971335185","-54.0018227684723","-37.2413973824635","175.812385832304","50.5","7364.36","707.573770123843","0.0477234128675647"
"impute","7","-123.13455532603","-14.681640955591","223.963714525672","76.6388309840159","100.188890336017","50.5","9715.27","776.722872126076","0.0344553077108228"
"impute","70","-87.5899690513936","-240.983207969433","374.377040976281","-272.699912337744","370.983398688633","50.5","8494.12","1361.431598692","0.0674740761873123"
"impute","71","-130.195334257672","-102.418517247683","333.670461919725","-3.7995594918529","125.318097654764","50.5","8876.1","875.353027245579","0.0460773544196625"
"impute","72","-127.167745729331","-11.3440829969064","32.356765252776","-83.3474616006132","70.4915282650619","50.5","7021.52","478.948326090597","0.0316489039512513"
"impute","73","-236.755883360329","-48.9139053088515","326.042397012736","73.242615976849","348.446634900645","50.5","9294.52","1158.33099001448","0.0670475543795245"
"impute","74","-199.82391977996","-62.7975936611349","637.106502266321","-334.32662196175","494.351647146252","50.5","8731.22","1861.13894662793","0.0782670578184015"
"impute","75","-133.609094216713","-179.164597816905","53.4498207040989","-8.95155186688164","500.344846932821","50.5","8770.87","1102.36601888717","0.0730431452371928"
"impute","76","-119.026520797837","-31.6010909072295","566.781345436639","60.1720940201175","596.376618095213","50.5","8172.55","1632.04934430014","0.100731700707669"
"impute","77","-140.875884694052","-153.426758107842","41.0167946395244","-70.1514341032154","500.384843067397","50.5","6354.23","931.948389522292","0.0657242582908364"
"impute","78","-88.1487398656566","-83.0649938024809","738.161360232426","149.359184593394","361.266646822002","50.5","9175.72","1558.64520502962","0.0921655106036369"
"impute","79","-318.780841280428","-63.4848176544529","289.296643854786","455.043881774289","261.722299040104","50.5","8991.46","1478.23029888621","0.0919245789670092"
"impute","8","-173.762239324507","-100.72234111538","-62.9223989418903","-39.3093468223359","425.973350472548","50.5","7210.81","979.326061275433","0.0715664818979143"
"impute","80","-126.600425167707","-311.654512635646","107.50167708917","48.2886778188292","438.628491126798","50.5","7983.52","1070.86072974469","0.0683160829503043"
"impute","81","-200.059882863694","-198.36193093658","211.887782482191","-273.801891221744","276.941125885918","50.5","8902.54","1306.10718115112","0.0683156396599163"
"impute","82","-171.898766366384","4.56034427987804","197.268218068791","-122.121691267558","239.532606307927","50.5","8599.37","904.064312734161","0.0447722981940857"
"impute","83","-197.410841631605","-91.7430253633514","190.933786509627","-218.957188521445","405.033215118482","50.5","7955.6","1217.87125418342","0.0696655584422602"
"impute","84","-66.1361435799184","-219.899951449553","30.9311792446705","-193.773970206853","284.637122649451","50.5","7147.05","966.298269612424","0.0603173995904583"
"impute","85","-200.826542152009","-30.1371034856933","76.972650629323","48.080018725586","143.853066327373","50.5","7476.17","611.414759572074","0.0400193105629175"
"impute","86","-287.902218536413","-185.842591105114","-181.613454810659","-67.6268369701375","446.528180977811","50.5","9167.28","1427.99353639639","0.0869427342263304"
"impute","87","-204.355298742576","-214.972791623118","-64.790401468978","-93.8819050681786","351.50523554329","50.5","8584.27","1106.53781966441","0.0728716098091162"
"impute","88","-148.53278290706","-325.048569111636","-37.8267682737682","-69.9994331617569","340.933101126428","50.5","6915.15","1013.6235182747","0.0725326282199086"
"impute","89","-129.694726384832","-120.632912091597","82.4753464425181","-49.0806319104182","543.738751479422","50.5","7659.56","1068.42744209576","0.067503640551595"
"impute","9","-33.9957087645691","-214.295862092525","-106.919876157425","-59.5166464535873","369.924294944373","50.5","6414.93","823.755171508705","0.058653197784307"
"impute","90","-9.93810586225424","-184.800768090915","-56.602891095653","-18.758811070343","21.3287199657909","50.5","7222.3","634.294743340047","0.0461223825288062"
"impute","91","-12.138214639224","-112.67721124415","-172.538055024989","-120.445388202415","252.259209238628","50.5","5600.43","721.357222020297","0.0593518935999017"
"impute","92","-125.845369328248","-117.507503104005","13.3597376561737","-248.886928326988","417.405781422458","50.5","7150.27","1120.64695207221","0.0686967397702802"
"impute","93","-187.221901389956","-70.1242657848867","412.853496099448","-116.191011959037","437.826505179676","50.5","9033.9","1291.03512521247","0.0708273295826217"
"impute","94","-178.080259792583","-195.129890493235","120.178908307183","-163.308357959941","168.538429781485","50.5","7138.31","880.44842504154","0.0609734357263384"
"impute","95","-100.115447862905","-76.9227309367397","21.2493947192352","119.99361483437","417.955402535387","50.5","8085.55","861.766886177535","0.0554316569575718"
"impute","96","-157.394901806876","-189.515844969203","288.602368601547","92.6161015657484","463.133599597447","50.5","7464.66","1202.71828893019","0.0833868694749027"
"impute","97","-86.250843256038","-142.903984025061","230.15711166397","-39.9403560882333","249.241209356299","50.5","7796.87","794.923252473698","0.0483441807258264"
"impute","98","-68.6913855769913","-186.101842532573","77.9124689033914","-85.9351740632752","212.323675645157","50.5","7052.62","725.602490303893","0.0453903108548088"
"impute","99","-124.78782853863","-96.1738926168534","33.6655230945775","-250.480435906503","234.613599311975","50.5","7116.8","959.195557300933","0.0580797345346272"
