"method","sim","SBS6","SBS18","SBS13","SBS2","SBS3","g","total_muts","total_abs","prop_abs"
"stabilize","81","-15.0776221182319","27.4540701251144","-395.035805891064","135.649337217371","247.01002066681","50.5","8902.54","1300.61783709695","0.0536240779136787"
"stabilize","82","32.8735520547401","138.292520219329","83.5708697544246","-412.703455491795","157.966513463304","50.5","8599.37","1211.44017595833","0.0528074080765356"
"stabilize","83","59.790126134976","81.7489807053222","-206.043182804498","-246.668356271132","311.172432235331","50.5","7955.6","1043.21304547677","0.064099640157422"
"stabilize","84","87.7223408875037","52.2503060921589","-215.381902094128","-233.123813461244","308.53306857571","50.5","7147.05","1020.38735582316","0.0717456121333086"
"stabilize","85","-20.7741110666862","22.3913363563225","-184.064508073228","-119.624639901193","302.071922684786","50.5","7476.17","851.720225844658","0.0563762510138929"
"stabilize","86","-27.2642966636415","143.273792356502","-300.072159137184","-100.765238445805","284.827901890125","50.5","9167.28","1139.55491890848","0.0555312510598672"
"stabilize","87","48.85720292391","-108.142961185349","-423.335803858479","104.606410425482","378.015151694437","50.5","8584.27","1404.33153380954","0.0629717089202003"
"stabilize","88","81.9843010878346","93.2490110188777","-311.728651604286","-155.990760317197","292.486099814771","50.5","6915.15","1032.00571447869","0.0714930669218194"
"stabilize","89","-15.0671938357449","122.160014923569","-275.486604738774","-263.335194074449","431.728977725399","50.5","7659.56","1395.10050889319","0.0894905164153071"
"stabilize","9","101.105719358731","-27.1906998575943","-338.601549882011","-188.532211585953","453.218741966828","50.5","6414.93","1213.89242953195","0.0894736120989047"
"stabilize","90","170.124476079264","51.5948020038749","-409.739986738927","-70.8812711036792","258.901979759465","50.5","7222.3","1299.8850594764","0.0759226883436719"
"stabilize","91","84.8158747111118","-26.3225450085913","-195.259830889863","-151.818065226577","288.584566413919","50.5","5600.43","819.360194560606","0.0677271552473971"
"stabilize","92","90.8286375599852","71.6014452343897","-264.787982570737","-294.902465007469","397.260364783833","50.5","7150.27","1174.21963547978","0.0757312546731727"
"stabilize","93","100.702523921373","-0.0504445056585172","-44.1597317355596","-400.555874601853","344.0635269217","50.5","9033.9","1264.64889260294","0.0638217116395174"
"stabilize","94","-95.3410971001368","154.198644622628","-55.0339034900578","-320.423435245403","316.599791212971","50.5","7138.31","1254.1514285756","0.0844570828518948"
"stabilize","95","168.806695265219","-29.051855030215","-361.638808313187","-15.3493221153958","237.233290193578","50.5","8085.55","1171.97550398992","0.0598391975206096"
"stabilize","96","202.833315590948","-454.784123331842","-230.122456910259","-74.7761095476371","556.849374198791","50.5","7464.66","1652.49509852873","0.116585417105194"
"stabilize","97","37.7587550619957","-108.683974540995","-135.349993938209","-307.171519834717","513.446733251925","50.5","7796.87","1322.13353940139","0.0924497498602332"
"stabilize","98","115.520578162581","37.2218866293424","-285.847553509508","-118.975748965954","252.080837683537","50.5","7052.62","959.028233647162","0.0653687548330336"
"stabilize","99","91.6359014957717","-38.1410936704157","-305.859705206662","-156.118722766726","408.483620148032","50.5","7116.8","1164.57058332442","0.0776481273337822"
