"method","sim","SBS6","SBS18","SBS13","SBS2","SBS3","g","total_muts","total_abs","prop_abs"
"stabilize","1","22.3868110105999","38.2323381387803","-132.275270592915","-131.438817573355","203.101599069922","50.5","5919.51","853.802676970728","0.0790997018911111"
"stabilize","10","27.3306099751979","-12.4298223246174","-58.200471076865","-138.405216678748","181.704116132155","50.5","5308.23","763.563622178828","0.0684986106087151"
"stabilize","100","83.6586432708378","16.6497278416545","76.5775741934276","-387.274171884066","210.390913855114","50.5","5281.34","1154.0113904221","0.0864513979805236"
"stabilize","11","66.5776727820505","83.5562776899339","-141.543687825636","-115.165929127145","106.574182977433","50.5","4444.03","611.11204357752","0.0708260359158553"
"stabilize","12","165.364786621788","-55.6977501851526","-51.7852923950106","-267.078211644212","209.193082087459","50.5","5332.32","1076.94421278939","0.0938304179473686"
"stabilize","13","82.4641151836355","-74.5931990285484","63.439323920147","-261.692087028001","190.378640233476","50.5","5869.85","1033.09728595519","0.0827265166801789"
"stabilize","14","25.3169098443945","-20.5381484402329","298.143294690906","-510.122640046397","207.20166085986","50.5","6002.12","1538.42394924257","0.0874267385088515"
"stabilize","15","114.071769057155","35.1119469661757","-64.7227189283958","-222.010502070709","137.548014366726","50.5","4422.41","738.921160584792","0.0805186036942418"
"stabilize","16","118.165227735289","-100.151109206777","67.062028502243","-411.703058159715","326.630518366234","50.5","7182.3","1351.3210362957","0.090202297465977"
"stabilize","17","21.1985317981647","-263.037351473457","188.65722492956","-152.464864672249","205.642906961363","50.5","6395.54","1169.87777101409","0.0669710674614209"
"stabilize","18","-3.1325195433316","-102.997960137617","191.687380946753","-350.593625900848","265.041617442638","50.5","5966.32","1145.77499316612","0.0784390773193761"
"stabilize","19","178.229514946327","-304.041185111676","145.090417912693","-179.245280283132","159.965456651701","50.5","6938.11","1191.03307645018","0.0880128510500976"
"stabilize","2","113.60532126845","51.1942961783929","-160.559332381124","-255.206700711435","250.964842843533","50.5","6041.34","1159.15961957906","0.101411459362238"
"stabilize","20","8.009509258906","-56.2875724527539","-26.3446767147183","-84.6280498304987","159.245760741632","50.5","5716.33","679.084027674424","0.0553910211719538"
"stabilize","21","96.322987221637","-214.748822249151","437.489940236806","-465.005910311809","145.939010952085","50.5","7453.24","1594.3588651472","0.0648216593389007"
"stabilize","22","140.326692383981","-77.6049233690468","-68.2166818157688","-148.950077550354","154.447362434186","50.5","5453.23","895.311027838826","0.0780610728850094"
"stabilize","23","129.652577010563","-20.8294064747027","-149.306088056987","-121.276485444044","161.753990613784","50.5","4954.13","833.929715931861","0.0813114550719585"
"stabilize","24","51.5167624967771","69.0264473267763","-185.597972014439","-136.969518911339","202.017523644863","50.5","5902.6","1048.18144846085","0.0945863048994381"
"stabilize","25","51.6267620463791","-38.2652204077011","-56.5128745133726","-207.613895625083","250.762441669833","50.5","5403.9","966.64461781243","0.0780719504516133"
"stabilize","26","165.00264890785","-31.8015532708118","65.9021423433089","-359.194550364538","160.089041214899","50.5","5364.74","1119.03582103103","0.0860834823834409"
"stabilize","27","71.8533224992981","-31.5672052266079","-195.160533194743","45.3746220634474","109.506004697174","50.5","5851.01","827.322855057331","0.0642076514696533"
"stabilize","28","135.412035483371","-121.814271257161","180.107391329414","-324.749556465976","131.05289127653","50.5","6780.95","1228.90317589601","0.0680863619984535"
"stabilize","29","129.337356507486","55.5281157465409","-179.384044815491","-230.874148500338","225.393285094196","50.5","4889.72","1009.72599213628","0.0964805824849801"
"stabilize","3","92.6212499144383","64.8016927479969","23.4947526709034","-349.258213542554","168.34362404973","50.5","5041.35","986.094294612597","0.0855474714186584"
"stabilize","30","140.598810666503","-190.232789249765","93.0572972337469","-313.390958162202","269.974549515405","50.5","6621.67","1303.52828644953","0.0852538810861689"
"stabilize","31","73.916836581327","53.5227689688356","-56.127929870228","-307.484837244101","236.17575708902","50.5","5534.03","1018.84314041194","0.0830805551571397"
"stabilize","32","144.654549138785","-46.0940784700181","-194.485503995647","-158.36887013351","254.291356094983","50.5","4897.72","916.39468594523","0.0925914511804025"
"stabilize","33","121.730611783305","-65.2326101864522","-204.517589358207","-224.514988226347","372.533150940846","50.5","4614.31","1097.96316111391","0.111653428978326"
"stabilize","34","135.234443022965","-48.367672052938","63.2238988889972","-317.67446725101","167.580841260832","50.5","6298.54","1213.149235152","0.0807987087065239"
"stabilize","35","42.0131322126672","18.5707785335059","-297.350680516016","-30.5793451001192","267.349476541129","50.5","5958.91","1016.24768977802","0.0911197505537364"
"stabilize","36","60.7509598623485","62.3843351188449","-82.2557508312433","-214.806552186756","173.927615924384","50.5","5651.68","927.773295288684","0.0804881849553858"
"stabilize","37","98.0841471274918","-15.9139792675745","-146.927463633516","-123.908551176565","188.660742697678","50.5","5998.93","766.911376497227","0.0664435371954151"
"stabilize","38","142.199023849366","8.59023717370072","22.1636169291982","-329.860501352824","156.911695808231","50.5","5530.07","1008.83932600567","0.0842256250750845"
"stabilize","39","60.1258562431287","54.557258943208","-283.520359438909","-216.391907170461","385.232325992625","50.5","4426.4","1092.90353650994","0.110684696907149"
"stabilize","4","21.7974048600289","-185.694742217845","203.224151765502","-197.493902265671","158.170849636265","50.5","6872.29","987.466882156402","0.0616996913595937"
"stabilize","40","129.744530222308","-16.3681280352952","-49.2272918235969","-272.887977241847","208.736647624949","50.5","5598.84","1022.52554884239","0.0916890963160582"
"stabilize","41","64.7188032017588","-43.0844935557112","164.315390174558","-466.326120444373","280.372854819652","50.5","6979.69","1587.90053268458","0.0840172007732208"
"stabilize","42","4.73966536783078","57.8289085983168","-128.175677879581","-299.914146426467","365.521496066303","50.5","5431.5","1228.23721189054","0.101327487353051"
"stabilize","43","61.2514525408102","54.1858387279306","-72.9180793813665","-193.084590884533","150.559613543621","50.5","6187.81","734.465973640403","0.0685628222260009"
"stabilize","44","23.6115211578508","-452.615416575725","310.955790273493","-2.04560848158815","120.11240728304","50.5","8029.23","1514.36045444855","0.0647286219932208"
