"method","sim","SBS6","SBS18","SBS13","SBS2","SBS3","g","total_muts","total_abs","prop_abs"
"impute_and_stabilize","1","-40.4248937995576","-42.9028742819539","-190.950033766897","-170.627640837574","15.3874546879111","50.5","5919.51","574.863303693453","0.0589191546603061"
"impute_and_stabilize","10","19.3054041324168","-40.4841585072503","-93.347203590116","-16.2298824798354","63.5079437160846","50.5","5308.23","347.522734077083","0.0351432360597056"
"impute_and_stabilize","100","-0.321837743940515","-34.6557322727638","-56.7798453574204","-123.748728861699","-92.4131128887921","50.5","5281.34","414.172650419645","0.039731716125362"
"impute_and_stabilize","11","-6.57089346083374","50.9412160313156","-6.65990150889876","11.0321071834615","80.619108578099","50.5","4444.03","287.683109682835","0.0384400254353904"
"impute_and_stabilize","12","22.2175730695531","-116.781606555172","-32.5165323293848","-59.8411022866971","56.2299162309687","50.5","5332.32","385.402646810278","0.0411852822730785"
"impute_and_stabilize","13","41.1149590363","-116.929934067645","-151.129172532974","119.414267772056","76.1010958787981","50.5","5869.85","575.542910408873","0.0508109238744144"
"impute_and_stabilize","14","-19.8738825721128","36.9043117608465","-115.164278556161","-209.010404509168","137.368037534013","50.5","6002.12","604.304301565361","0.0682689842760598"
"impute_and_stabilize","15","-2.72532526135742","53.9496105320738","20.3760724058572","27.3931957733578","2.94616886153916","50.5","4422.41","273.636495400738","0.038230621505701"
"impute_and_stabilize","16","-12.9284879071249","7.895453160657","136.118882931505","83.4710476311193","-60.2446611205852","50.5","7182.3","583.935209495805","0.0559690769646423"
"impute_and_stabilize","17","31.1534383103616","-63.4465143496838","-139.806911315401","-160.462482485396","-124.128571256307","50.5","6395.54","621.659938210555","0.0564068868524737"
"impute_and_stabilize","18","-126.480878747668","-107.038384879585","-182.15613371872","-64.0884384170755","73.7091429933109","50.5","5966.32","643.710381511639","0.0650733550428997"
"impute_and_stabilize","19","33.8755390541876","-1.3560888958853","59.3325956353751","44.6736821938887","80.657146281485","50.5","6938.11","525.121765220437","0.0590057766075651"
"impute_and_stabilize","2","-122.991831390528","13.1750598436183","99.323835126822","14.6225166920146","-8.77564945984893","50.5","6041.34","537.09617927198","0.0640058411652698"
"impute_and_stabilize","20","-87.5364814898449","-42.1872383462363","-219.7362296874","-102.216331115803","196.782383403736","50.5","5716.33","720.206456893987","0.08122447956192"
"impute_and_stabilize","21","31.3023549225124","-59.4737790733107","89.2942147260918","-84.2198540925708","111.279787429877","50.5","7453.24","588.630493783728","0.0540931384418212"
"impute_and_stabilize","22","-69.68143642989","1.37556276463558","-49.0733176569888","-74.0159563109529","68.5536006201411","50.5","5453.23","380.287268363973","0.0466537841634905"
"impute_and_stabilize","23","-45.1703006281981","-8.35196895752301","128.181039695367","86.6307833500946","38.0938673578474","50.5","4954.13","465.999832806702","0.0644853435282143"
"impute_and_stabilize","24","-13.0723320300495","-36.0844314199184","26.8545520703232","-134.967108943945","-55.3776000157586","50.5","5902.6","398.957541940833","0.0369078489116611"
"impute_and_stabilize","25","-23.9138261188046","-58.7838537196807","-50.7265196798379","-67.7224697837078","21.508704474789","50.5","5403.9","411.909712166586","0.0421551934387343"
"impute_and_stabilize","26","-65.2067735458704","14.4456076282402","-152.492111718957","15.1771308215506","5.24403319437781","50.5","5364.74","434.168484759386","0.036021584243475"
"impute_and_stabilize","27","-40.196604443939","-62.1137268780635","15.1332289565525","-11.9408473556273","157.555838299309","50.5","5851.01","501.424427503482","0.061243932397951"
"impute_and_stabilize","28","-115.864040418997","18.7285571066021","-307.102911764781","-276.468752233057","70.6304669309243","50.5","6780.95","931.476811333872","0.096562376270535"
"impute_and_stabilize","29","-22.8724894031043","-72.0229971469382","-51.5413850220673","-22.1001044316086","62.4683282986222","50.5","4889.72","364.709255215958","0.0373764665022445"
"impute_and_stabilize","3","-43.7706014731493","-51.4212788433876","-16.8280671712529","-82.9264733619059","-3.26413258423067","50.5","5041.35","362.516045952126","0.0394034633018385"
"impute_and_stabilize","30","-3.31867898601008","24.5649279620489","-75.2322478344997","34.258428565019","-10.8443354008095","50.5","6621.67","502.874238521211","0.0473790239366775"
"impute_and_stabilize","31","-35.1859013008144","-97.1651633486549","160.824721791559","26.0257284379827","8.59804627329847","50.5","5534.03","534.165842005761","0.0578718723281161"
"impute_and_stabilize","32","-66.6837992430182","14.7980534216178","126.847675799655","29.6483280527323","91.2277849266494","50.5","4897.72","434.043568055793","0.0602110915074456"
"impute_and_stabilize","33","-155.1034080838","-37.7310630904517","-2.79163108709023","21.2417621525729","102.163205927665","50.5","4614.31","420.964083076254","0.0580522408901783"
"impute_and_stabilize","34","-57.3474511021409","95.3685269331645","166.644640600859","11.5363177604153","206.159648648111","50.5","6298.54","676.087304685985","0.0855772427490788"
"impute_and_stabilize","35","-36.9415130522992","-57.1398439878179","-177.584540753594","14.4115053387288","20.7234923135878","50.5","5958.91","467.269868831004","0.0404163165119795"
"impute_and_stabilize","36","46.9065334534709","-19.362410502555","-137.476097874487","-69.8868748785104","-145.031252448542","50.5","5651.68","508.345077765415","0.0482682416097356"
"impute_and_stabilize","37","-27.1947536533955","-42.1479708421517","99.349721670857","-38.1547141951271","-80.4171174332184","50.5","5998.93","449.33461765153","0.0465505035918508"
"impute_and_stabilize","38","-74.5773011223329","-39.4488753266277","-243.798615809544","-73.5621190197629","-17.9680441503844","50.5","5530.07","570.321221020294","0.0602782515212478"
"impute_and_stabilize","39","-27.8121348007589","-43.0342473492952","-54.3708263738533","-77.1304167333","59.7904187511846","50.5","4426.4","342.253271049931","0.0426701737525983"
"impute_and_stabilize","4","-101.252341829265","10.6734316060693","-6.72043483286532","-241.55790810469","48.6582552309546","50.5","6872.29","658.094127198066","0.0642912101541682"
"impute_and_stabilize","40","-92.62958487798","-121.665654073705","-104.596429302439","65.9049183133395","-114.20669499174","50.5","5598.84","575.466712720544","0.0584240625482597"
"impute_and_stabilize","41","-3.09473484174685","15.3478561546148","55.6527414179915","89.3467765713206","-18.3826605621557","50.5","6979.69","563.051515777448","0.0540314695729953"
"impute_and_stabilize","42","-49.6400957129142","-215.738612434558","-50.7194112192745","-34.0658256806425","-17.0325220088822","50.5","5431.5","516.542826756678","0.0527316011889295"
"impute_and_stabilize","43","-121.012528358212","122.214359942026","-71.0316355656067","-2.62715606499938","-25.9581623430028","50.5","6187.81","565.910392242652","0.0591786542855801"
"impute_and_stabilize","44","-18.7813745615962","35.3929701117278","-187.11773981478","-388.023668263589","49.9263424171858","50.5","8029.23","921.5794364099","0.0802331028971328"
"impute_and_stabilize","45","22.7617801950705","26.4129264009805","-12.6713629479678","-2.57075084171596","133.473831407284","50.5","5560.73","369.87915019384","0.0416449147512019"
"impute_and_stabilize","46","-97.4384657157181","141.09307037335","63.2177684143933","45.6383845587104","-58.5864887442012","50.5","6123.22","664.253285025434","0.0791912619435256"
"impute_and_stabilize","47","-41.7704114406905","-33.6315814462915","-52.0480119534513","43.3837000564245","98.3688137577124","50.5","6599.65","586.663887467353","0.0609605612676497"
"impute_and_stabilize","48","-90.1878900104201","19.1529954838612","-51.3434394476422","-10.8970374044792","-128.824557708329","50.5","5157.39","463.520178623426","0.0534466786831623"
"impute_and_stabilize","49","-35.7049464253642","-121.014711743518","2.37632923842079","-54.0591306164844","28.9353359412738","50.5","5625.92","455.109601373691","0.0516132448175492"
"impute_and_stabilize","5","-117.09542866719","-41.114357750981","-20.699354604217","45.4872315803694","52.9101869698631","50.5","4675.58","410.807858060056","0.0518034721564584"
"impute_and_stabilize","50","-42.6935352937661","-76.8055279913996","-146.744314291913","-83.8468464368657","-96.0631585811918","50.5","6264.21","525.811711273407","0.0500659543922296"
"impute_and_stabilize","51","-115.770339968626","-57.7158559676797","-224.620202174499","65.1946693311889","50.8122963227258","50.5","5234.59","597.24368516611","0.0590983278155097"
"impute_and_stabilize","52","11.1418856287425","148.785774000807","133.455382606475","-54.9718354284328","112.857839627133","50.5","6557.09","588.250372384738","0.0711985870041218"
"impute_and_stabilize","53","-14.4862501560584","-53.1594880208764","-68.7372759302108","-83.2264830249791","-26.7404207209302","50.5","4718.17","357.484648077678","0.0411787747354622"
"impute_and_stabilize","54","97.8857488884125","-80.3478890500856","25.5529096132138","-135.647252719257","91.2838550866574","50.5","5521.47","516.488032704266","0.0439676428813544"
"impute_and_stabilize","55","-53.561664202607","-14.8407357470534","-269.824640496483","-140.15034544418","82.2887713641561","50.5","7243.37","770.518121569997","0.0815269215492495"
"impute_and_stabilize","56","-5.84019904368186","32.4988326054466","-104.494983328481","70.1530617774101","159.977564553992","50.5","6049.95","512.432490924704","0.0588349842013221"
"impute_and_stabilize","57","-83.0937504629717","-97.9453170948749","153.096196841082","33.2640998784826","38.4171421398745","50.5","6186.85","583.322177328489","0.0611199688949113"
"impute_and_stabilize","58","11.6017850770176","47.3284962440418","0.990956018333236","-80.5198610830062","43.9829007144446","50.5","6082.34","394.242988141687","0.0433856836855969"
"impute_and_stabilize","59","-28.95743223814","43.9953611283344","69.7361068820455","9.51531657104044","20.4313686474623","50.5","6062.63","444.093933729909","0.0550094611649464"
"impute_and_stabilize","6","15.9634250259472","-93.0903051193346","-33.2484937543655","-75.1036129792269","156.657552577461","50.5","4744.74","433.501942223218","0.0513288000884267"
"impute_and_stabilize","60","-37.7813179712141","13.2924532795463","-90.6431593713693","-60.8721551001243","-28.4139758615782","50.5","5787.48","398.630795511015","0.0393091251512603"
"impute_and_stabilize","61","-2.5410208447551","-102.068595557564","-268.811834814831","-93.063641992793","47.4416560935414","50.5","6093.22","610.631777917744","0.057874444871929"
"impute_and_stabilize","62","-12.3853316497384","-209.146535626645","-338.929978129587","-245.727945447195","-90.4503166594372","50.5","6081.75","971.003091345627","0.0966652929310546"
"impute_and_stabilize","63","-73.1341042440905","-111.146497530998","-168.250432119454","-155.985319760885","44.7244494425894","50.5","6681.27","633.769894397966","0.0564480922529448"
"impute_and_stabilize","64","7.53573134371595","-88.861552095896","-277.633975941457","-82.7179313098476","18.4840167015675","50.5","6576.71","612.97819718007","0.0583209219869526"
"impute_and_stabilize","65","11.3921764740941","20.0113426710885","154.438505472732","8.70711823525557","94.6468861076372","50.5","5676.31","509.69852112699","0.0620859377466509"
"impute_and_stabilize","66","-53.3923434179158","-56.9487516046935","-178.390198288106","85.0709457694016","-40.6680277575246","50.5","4958.77","499.806097910019","0.0468118711058629"
"impute_and_stabilize","67","-74.6259237166463","25.8342818006108","-215.020137830455","-36.1804736370322","51.6695833151997","50.5","6397.52","593.948548724145","0.0554157751644199"
"impute_and_stabilize","68","-69.0016492232743","164.490975026011","109.898324380662","224.552780341369","64.0338813360326","50.5","6675.15","813.388017812668","0.0941685542100721"
"impute_and_stabilize","69","8.42275808535698","-12.1983191773656","-28.8238046303958","16.9627320843979","182.664696630203","50.5","5356.08","402.601300013677","0.0465471930662055"
"impute_and_stabilize","7","-164.150512376031","112.788685039089","-77.9276474592161","-293.993315623081","102.461862158852","50.5","7713.93","854.127227192358","0.0868815773380995"
"impute_and_stabilize","70","38.4677456241906","-99.6418744605146","-86.6648096984275","-88.5054166595662","66.261146380426","50.5","6482.97","449.01167268782","0.0405850277808311"
"impute_and_stabilize","71","-90.5656390329213","80.323877991865","-70.0962196299233","-96.3387495734421","61.4986461137869","50.5","6888.45","554.764463288819","0.0576472130393674"
"impute_and_stabilize","72","3.77317458080351","71.7222817472439","-50.6375538023378","-48.2902506361479","101.3674299524","50.5","5026.31","355.431853767794","0.0427858903517699"
"impute_and_stabilize","73","-11.3933687047927","-61.5234644555815","-230.191514094301","-197.601348399409","-32.7185112642084","50.5","7303.53","653.121602707695","0.0530732493258377"
"impute_and_stabilize","74","-1.13131415726764","-129.191751580661","-105.01096704132","-309.389716505259","-15.192294095974","50.5","6731.85","718.799974944092","0.0650233455526602"
"impute_and_stabilize","75","-169.418979047661","30.485064213734","2.71092531132585","-213.350505215484","-50.0800938844145","50.5","6766.05","720.348324439307","0.0852024411209987"
"impute_and_stabilize","76","-128.316022400417","-164.367683385466","-281.440736018767","-107.067864534744","-75.3012458245531","50.5","6172.46","822.698883194961","0.0831230761698021"
"impute_and_stabilize","77","-5.37726484991745","-41.9693936440513","-120.358519103663","-34.6918517881566","14.5820362785233","50.5","4344.67","373.78633854148","0.0421572152760948"
"impute_and_stabilize","78","-65.8757059377758","-76.4616238727234","-256.931696973065","-424.99994631513","-33.4505907540726","50.5","7177.89","997.81612866325","0.0894041241061569"
"impute_and_stabilize","79","14.0062358279113","-1.57241363252815","-469.840595964801","-56.0429318003696","-27.4598337651685","50.5","6983.4","923.640947513592","0.0702244542199936"
"impute_and_stabilize","8","44.3953478847562","-96.8449341177437","83.8721814387563","-58.6388051037066","-21.9638208118012","50.5","5213.73","544.068316576577","0.0528556102780344"
"impute_and_stabilize","80","-125.831164838401","-71.7206536793492","-21.5965588311424","16.1513719263106","160.964433341128","50.5","6001.29","582.757786916026","0.0704755014388446"
"impute_and_stabilize","81","-71.7710286303624","67.92919180158","-13.3717574527333","-47.8966018202101","87.6291330872731","50.5","6898.75","499.685523999441","0.0520918681201866"
"impute_and_stabilize","82","-65.0517906542003","-9.71899579791604","-30.776203348289","53.9213832289919","-25.8226577367037","50.5","6617.26","511.699256454066","0.0537546240140471"
"impute_and_stabilize","83","-112.86135351889","41.3868181021848","15.7855190225649","-75.0796371639507","18.3803479812329","50.5","5932.52","453.770905093399","0.0480165676617565"
"impute_and_stabilize","84","-70.9675715044653","106.114349694134","55.7749152990888","56.3979976653634","16.8082570384191","50.5","5145.81","492.419864955712","0.062046274855714"
"impute_and_stabilize","85","-103.175339826529","64.229669648701","-196.910441299283","-4.1278331786327","118.746603129935","50.5","5477.15","588.482598470203","0.0734861922437566"
"impute_and_stabilize","86","-135.501239786683","170.765213317491","-113.666162124794","290.730366807196","50.0203249626848","50.5","7174.8","997.14857925233","0.0907386668077808"
"impute_and_stabilize","87","52.2826967514523","-27.8854430357035","119.333354958979","51.8279420978034","14.247229447169","50.5","6594.74","576.371041000288","0.0663756882512793"
"impute_and_stabilize","88","98.35941932964","38.2668007953283","19.2773544475689","19.0278704458478","-20.2888346896636","50.5","4913.9","397.825024189191","0.0469412003342876"
"impute_and_stabilize","89","-120.780484123187","9.53957219184865","-97.9946419794277","23.7746834898163","-67.933231084726","50.5","5639.36","454.167420670388","0.0435890647032871"
"impute_and_stabilize","9","-31.6269599888475","-47.2601046780936","9.82928740058654","14.6611447174755","63.6514401609581","50.5","4426.17","321.002551535453","0.0430185603840926"
"impute_and_stabilize","90","-61.7149352745818","9.02410285965973","12.1295409043364","-5.91856748026924","238.341338767546","50.5","5223.57","483.071921913137","0.0676454394575162"
"impute_and_stabilize","91","-33.889110136288","37.0981701245103","50.419949512829","31.2640013984943","43.8641310746797","50.5","3609.93","306.290921626612","0.0528367768401809"
