"method","sim","SBS6","SBS18","SBS13","SBS2","SBS3","g","total_muts","total_abs","prop_abs"
"random_split_and_nmf","38","-159.749197401818","-173.925770692779","96.1469911213853","-214.316677470981","433.318256714872","50.5","7522.17","1201.36437773018","0.0744251319792322"
"random_split_and_nmf","39","-137.615381736922","-183.381212931639","-128.42934148679","-133.689331638259","563.777596312213","50.5","6422.45","1192.50966497567","0.0881216469814595"
"random_split_and_nmf","4","-178.862060315624","-258.396931659855","319.478381539196","-499.763984584435","547.126862493073","50.5","8906.9","1890.90910133332","0.0904505532107714"
"random_split_and_nmf","40","-174.636270198231","-268.539587101407","-36.2813224038102","-142.124651837579","563.973891318596","50.5","7604.09","1275.57213472449","0.0854934566298682"
"random_split_and_nmf","41","-163.400022024309","-225.57959391728","-27.4786923325886","-140.804826864905","510.283925311652","50.5","8958.13","1210.70646492633","0.0750552038241153"
"random_split_and_nmf","42","-144.375034053358","-209.270713166765","-137.222777039048","-206.884030362742","620.452162428724","50.5","7442.05","1402.36416118084","0.0890182827883732"
"random_split_and_nmf","43","-171.06631287083","-154.142152635277","65.617866433332","-202.351062699663","419.067201509899","50.5","8193.16","1118.86469411355","0.0661757428960905"
"random_split_and_nmf","44","-176.862090797001","-156.568527889575","254.94559555155","-392.085003607863","452.886944630365","50.5","10053.62","1580.30483951842","0.0725860973562935"
"random_split_and_nmf","45","-151.604008668462","-200.661432608756","-36.9142756228689","-112.291159507503","479.390539851777","50.5","7580.07","1045.99565267869","0.0684742334796385"
"random_split_and_nmf","46","-191.799960726674","-167.985581367295","193.725143797637","-377.484258203663","459.663462980935","50.5","8122.56","1497.94434214962","0.0779674128227817"
"random_split_and_nmf","47","-142.904708285948","-275.067697507904","361.787972491589","-597.870784460446","658.344682132451","50.5","8605.98","2375.58309868581","0.108794962755237"
"random_split_and_nmf","48","-154.522285061916","-185.52052689538","2.29420288664474","-239.156011018699","444.125299688166","50.5","7159.64","1149.96843369468","0.0760074406197668"
"random_split_and_nmf","49","-212.565253060361","-158.258209254162","20.6899833068094","-207.083480931323","457.218183210192","50.5","7603.38","1200.92661824402","0.0771532929901687"
"random_split_and_nmf","5","-159.943220579383","-207.059471182927","-63.7409160119823","-107.056106833777","508.723320174757","50.5","6676.82","1106.16707196528","0.081627456423304"
"random_split_and_nmf","50","-156.304590316836","-356.303993504192","65.6019973943489","-258.66672599248","607.555173727393","50.5","8257.16","1537.48016355751","0.0893144052590783"
"random_split_and_nmf","51","-197.193002380708","-108.528306961566","-49.2019602968086","-142.510127856021","394.721204253944","50.5","7231.48","965.805973233274","0.0688108421590978"
"random_split_and_nmf","52","-191.293574748621","-116.157431338788","153.633400645574","-303.135153791312","398.061632667587","50.5","8561.11","1244.70213513568","0.0652103296017438"
"random_split_and_nmf","53","-170.229992405194","-266.975774233488","-87.9822085812873","-102.939410083055","583.024363256742","50.5","6728.68","1244.05667540178","0.0898537755244437"
"random_split_and_nmf","54","-160.800230977364","-245.292446526194","-18.3850706557769","-167.204864387986","525.121003281054","50.5","7517.13","1224.00027145789","0.0768386758162876"
"random_split_and_nmf","55","-188.73015287743","-131.595896965249","33.625532177205","-101.244976564681","379.772726127839","50.5","9247.41","1060.54639708628","0.0658551125334224"
"random_split_and_nmf","56","-234.819382045738","-281.749335045638","-67.8863859247096","-84.6765508721585","586.717109655835","50.5","8059.44","1303.22331776305","0.0887743718537275"
"random_split_and_nmf","57","-208.387995836307","-257.10732006188","-59.984902115791","-174.114935878754","594.955403866507","50.5","8174.09","1387.29800532668","0.0838325823093812"
"random_split_and_nmf","58","-178.444250284901","-112.727996673763","173.167118874952","-364.068016597677","422.235552386833","50.5","8092.69","1399.86262748044","0.0740167303281672"
"random_split_and_nmf","59","-131.255726028847","-171.262854952002","178.233175432474","-346.97053804051","430.324263235984","50.5","8063.24","1374.13662678111","0.0709107340530482"
"random_split_and_nmf","6","-113.669630567314","-218.227003572319","31.9408066619601","-207.511704632416","477.969348027125","50.5","6741.02","1187.99527869369","0.0783951146153977"
"random_split_and_nmf","60","-122.441831354083","-229.374794959358","38.5087580700242","-187.113295820115","429.747519759766","50.5","7771.74","1105.88695788054","0.0675871164583382"
"random_split_and_nmf","61","-162.073329488926","-251.155844499005","40.0339122559358","-210.891231161522","525.108495137316","50.5","8110.73","1297.29998092988","0.0790361855803279"
"random_split_and_nmf","62","-211.752671874463","-96.0479524821047","99.7967998779388","-292.318353474639","386.651260739937","50.5","8087.52","1215.02490867587","0.0704450530834965"
"random_split_and_nmf","63","-213.358128614279","-232.551565646698","-88.7196274068445","-99.6342764529166","538.64351503693","50.5","8693.17","1271.9392025291","0.0798412655566681"
"random_split_and_nmf","64","-212.460634804703","-141.659608816083","-38.1442220395237","-85.6957722533889","441.039709148363","50.5","8573.05","1040.25341395818","0.0684822709142808"
