"sim","mean","se","upper95","lower95","upper90","lower90"
1,-3.17273250665356,1.3798569585927,-0.625807298475895,-5.77485844621922,-0.961264382254079,-5.49280656011574
1,0.313927609238995,1.41352414689628,3.04409581085971,-2.41773939331274,2.541152181822,-2.04016567589011
1,-1.72808511430548,1.48552679911022,1.12181501125307,-4.59686680047329,0.712005475158737,-4.28177234623231
1,0.11943765981048,1.30704798461472,2.68378126441042,-2.21778848209017,2.43098721534404,-1.84659121540147
1,2000.86353002379,2.27660157923744,2004.78171008444,1996.18594215252,2004.45079576072,1996.85752874859
2,0.00879408515783429,1.55085463759764,2.93575676825173,-2.96260551622375,2.42395389557092,-2.65712434360242
2,-0.397671227560251,1.33041794771699,2.23803068586396,-2.87807646938924,1.90999766118478,-2.6455387298187
2,-0.66333099326696,1.39891271490593,2.08891308446086,-3.23918730353166,1.68203273786541,-2.92338148656406
2,-0.614928952926544,1.38828251105396,2.01389519310582,-3.4294480010929,1.57202613062137,-3.06740036200203
2,1998.67330109557,2.01127794145751,2002.56097273742,1994.64540391322,2002.04200724245,1995.61432070713
3,1.71302273287472,1.4487371497901,4.60324601887085,-0.853844546718698,4.0389944135248,-0.501548203859695
3,0.710864683905695,1.34977891142316,3.31972865981082,-1.95983668731249,2.90988374045121,-1.55317971176948
3,-0.403617422196843,1.34194475648709,1.99103000247133,-3.34647887874181,1.59582975454633,-2.7102566903145
3,0.635498620753078,1.31001192362636,3.36124085628759,-1.90925113510716,2.76554129881272,-1.41041015830475
3,2002.61279710537,1.99474619725541,2006.70194675807,1998.75678389736,2006.15280121777,1999.46841848589
4,1.69930492733608,1.5390698410218,4.63646224056774,-1.35639342533228,4.19456911767965,-0.852417593516714
4,1.5771226350813,1.30182723190044,3.88066085658606,-0.933310341061983,3.59354856755099,-0.572408169993361
4,0.92970246701262,1.40318552560142,3.82513702510232,-1.69569946970256,3.27600398418819,-1.35937573233665
4,0.474317999773342,1.35563689561729,3.07021544474838,-2.12458087915611,2.66174325865792,-1.85554538028605
4,2006.5622818428,1.97989228840407,2010.49289240624,2002.70721034668,2009.82396585178,2003.36370605196
5,1.12814556173152,1.37280976900145,3.84227560768002,-1.52965503037571,3.44737732381755,-1.13515032543788
5,-1.13971841111532,1.46029368761962,1.61393381302451,-3.73828417541352,1.25291906139172,-3.41398072496352
5,1.44890934208196,1.32271489089465,3.99842720836303,-1.2318932976697,3.518736490538,-0.608957193973737
5,-0.0083516576785592,1.41883830668096,2.86276145891539,-2.7516642335774,2.33766092504799,-2.42057302006091
5,1998.75490315485,2.13030019761468,2003.28460198583,1994.84687108346,2002.31161363489,1995.49891533892
6,1.2661789013987,1.51922047801086,4.11250566289544,-1.60090959496236,3.61685283403307,-1.2626417685263
6,2.02660730988598,1.24597458211542,4.40801011923343,-0.406156896649448,3.9974612546448,-0.0571789078663594
6,-1.0088659453204,1.11931484103563,1.08231355570307,-3.29508707423866,0.829588648513546,-2.90201854859719
6,-1.44378028673308,1.40253079004028,1.25002634339288,-4.20461725409096,0.849630903073068,-3.69317286274465
6,2001.38634462066,2.54048311672356,2006.1798501757,1996.13635898903,2005.34425877267,1997.20207426973
7,-0.473585356784693,1.50548646335445,2.45904650135113,-3.30096011267697,2.07591898714207,-2.84251661420827
7,-1.68278090789061,1.42380671665275,0.741611235771673,-4.58664911340839,0.52371799740122,-4.07785886860048
7,-0.242508111027273,1.2964320851061,2.24254234393924,-2.859324256415,2.06820895427812,-2.2686107735227
7,-1.09806307125884,1.51128023483887,1.70574467760111,-4.54407613085008,1.29641888895053,-3.8926134441707
7,1999.02276803945,2.06883480516849,2003.02593298379,1994.88438350775,2002.4858590664,1995.81000484575
8,-0.276966805486067,1.41637070493613,2.43352658970676,-3.17021920757061,2.03989070472675,-2.58427354426969
8,0.703574297252662,1.35552772037534,3.55015862955433,-1.83123327640399,2.79598884818918,-1.48603629152512
8,0.0133337627994444,1.33594154238892,2.48187284034739,-2.64030951057895,2.11553892914496,-2.08642239212747
8,-0.145655599584562,1.4941332205455,2.77913021093373,-3.3106906302838,2.37468403972412,-2.57232632830519
8,2000.16625855885,2.02740033816383,2004.00843881687,1995.86013295513,2003.41194887134,1996.85162749813
9,-0.0892186401185844,1.36763623990423,2.58819743407698,-2.63617944758075,2.26496976073099,-2.31732514544877
9,0.474432676742071,1.33352268197668,3.1520385432034,-2.08625016627726,2.78053972803865,-1.74168401246828
9,-1.05109588751251,1.30703310406976,1.38784765548271,-3.57480680546182,1.07818455002005,-3.211585794621
9,-0.178616952348801,1.35224176840935,2.55860199844426,-2.95257602483193,1.97867725082903,-2.31059405900329
9,2001.67368356682,2.04189578757747,2005.50329236352,1997.4457890649,2005.01455454942,1998.46774901413
10,-2.24102015883166,1.52923584837642,0.818923471473222,-5.17908455580446,0.335682542560952,-4.70212098411824
10,-2.17551511638939,1.50201779731536,0.537282566414293,-5.09840766980175,0.222125562020265,-4.61793568489131
10,-0.737138569940044,1.35818387197635,1.87200986162819,-3.5328198346116,1.4973552562079,-3.04626146714191
10,-2.27148406310615,1.53018363723206,0.673005288622718,-5.26727111135986,0.390115690168136,-4.76375815583822
10,1998.68764394512,2.4473404130305,2003.4934722744,1994.07293415531,2002.88932892501,1994.70697567176
11,-0.558885402247632,1.35737092139198,2.11365708398191,-3.11183031611494,1.62245547441128,-2.77464298508919
11,-0.299507867997582,1.42786419680327,2.20107059515034,-3.25276145697064,1.79539570259975,-2.79970085392913
11,-2.54214637416285,1.37517866880689,0.0637913998300608,-5.51376779785127,-0.244796623985707,-4.80709705461468
11,2.87208411659596,1.38358110607113,5.45538742747286,-0.0326172527671105,5.11115937509775,0.420062176162034
11,1997.95799943692,2.34596709713304,2002.87957700379,1993.24789830399,2001.8398420413,1994.1002970877
12,-0.150411617716826,1.26860648347315,2.23012365303648,-2.61873300203379,1.94915158404633,-2.21826295164326
12,1.83255911431263,1.29472039560573,4.45573236958948,-0.760037153824402,4.03023195728226,-0.185147482475384
12,-1.26021876548232,1.35050052635227,1.33615626543155,-4.05471521077922,0.83298309978041,-3.44925608900526
12,-0.0186040701296263,1.39577594837952,2.55274740110826,-2.68015149442055,2.25572337564842,-2.2189759148445
12,2002.6963184162,2.36111416386192,2006.9370066025,1998.32030267249,2006.37809421539,1999.03991146531
13,0.192077716770177,1.55115419308193,3.26010413062538,-2.70384039568837,2.72915059832323,-2.38357319229939
13,0.0588058684828425,1.49903472766783,2.98471442828656,-2.81591021055166,2.47201633618672,-2.24937092040326
13,-1.23013480445048,1.29401528295621,1.4219083602134,-3.66438782962032,0.898123982159933,-3.31869797100766
13,1.45089745561354,1.35873984001758,4.03553811266142,-1.29191251567481,3.57776832609947,-0.903951392746627
13,2001.27226703611,2.37494608899162,2005.85695847302,1996.29611057462,2005.26289370753,1997.71560218505
14,-0.557736768234196,1.32094141168955,1.88216553146083,-3.23060656609084,1.47999218649646,-2.82577372299902
14,1.45078451691996,1.38549704624265,4.10645830539642,-1.12202630906108,3.76668885116043,-0.836181594196399
14,0.094625674301051,1.25758164447743,2.49075986955767,-2.34286293057305,1.96470971610778,-1.99569068126697
14,-2.40204552905116,1.38513449470124,0.351247853261707,-5.13043670564288,-0.0744740318415555,-4.81026121982052
14,2001.0325846871,2.20910178810917,2005.28394538079,1996.7637612154,2004.5691333416,1997.4295892375
15,2.73233943537423,1.35531793584634,5.33707414135896,0.152262947887593,4.81538776742872,0.641813618224514
15,-0.870694268162178,1.58643586600511,2.34618198536159,-3.89306953497795,1.90254897109765,-3.3175511841458
15,-2.38692972712673,1.17413841644841,-0.195554643450607,-4.82417771968232,-0.632950220715236,-4.44518252926116
15,-0.532171964198793,1.29688130888506,2.07145589341135,-3.12495610835928,1.48087588347043,-2.68127764399801
15,1999.6028272129,2.18432378193768,2004.04948296731,1995.22431681545,2003.10047989403,1996.01336716147
16,0.432123045525556,1.44493204322487,3.13961809828312,-2.31231500669795,2.64931000936595,-2.00021500591884
16,0.382837329235888,1.36553828824554,3.17151079137572,-2.23286738228506,2.53327933229641,-1.94475915420556
16,-1.0459020383978,1.32743490279452,1.60013601174151,-3.74908120505213,1.17056589786469,-3.25360478751809
16,-2.71399656782073,1.29393285143524,-0.0693373263466587,-5.03092327416553,-0.56487730990286,-4.77448916015957
16,2000.33103591264,2.12524850761539,2004.55863998454,1996.19152541513,2003.67252549028,1996.69851642444
17,1.1668149913241,1.47512959020153,4.30761206205725,-1.66464095309583,3.55410070018296,-1.36798214941009
17,-1.76887916295558,1.42699472779131,0.942127768745806,-4.24741471702005,0.541598874195099,-3.97418913346813
17,-1.70829580286739,1.21092264911513,0.529755408555377,-4.20023564578859,0.218659321635115,-3.81814140858107
17,2.20880347785662,1.31188927036115,4.57901613670192,-0.37847361218257,4.21686157473557,-0.0304339498283295
17,2001.50511087323,2.48756963521803,2006.4718328472,1996.6619068298,2005.66613346581,1997.44674948753
18,-0.455193017842058,1.39094551141289,2.22195948603963,-3.08548470732444,1.94533227038173,-2.66856611728137
18,-1.50959981683228,1.33756433084288,1.16609749174329,-4.02130204322753,0.693575853149801,-3.73374836258741
18,0.280190080393627,1.3291216115431,2.94140802609137,-2.294473659134,2.45312892035376,-1.9129115803232
18,-1.05808350914747,1.34810659445801,1.39716982309695,-3.88472112398721,1.07393563563665,-3.43287493260636
18,1996.47003437288,2.3369999073832,2001.03772155607,1992.36674181091,2000.47360714575,1992.79024656642
19,0.916070972849096,1.52483508436853,4.04795307738167,-1.98454715754164,3.39412087613318,-1.54703987944126
19,0.723476955028554,1.34007201898659,3.25218652261526,-1.79972362222725,2.88894254303505,-1.50672170176287
19,-1.84442242600876,1.43835983330954,0.864847009195172,-4.58420833464957,0.458416894314311,-4.16414066083317
19,-1.80949262196108,1.43450277956105,0.814156222605746,-4.53158886282952,0.599433395083492,-4.10935781047784
19,1999.54734450534,2.35527062978235,2004.32287808748,1995.0990664738,2003.36976513101,1995.81828339517
20,1.10213700660856,1.62503796400584,4.12678921052171,-2.03480165949236,3.66671752054751,-1.58996774456557
20,-0.746911967031672,1.25002041052056,1.78753164433256,-3.0901193757861,1.29106433505052,-2.80094716985695
20,-1.11087732270471,1.40303535071426,1.60692972517995,-3.73841091794496,1.21848299646924,-3.40851770135125
20,-0.165748598337338,1.46003946020718,2.6947693325186,-2.74711320724042,2.24616663767528,-2.35270946893458
20,1997.82995795536,2.31007923433291,2002.45705182906,1993.44792662566,2001.71280142768,1994.12836939891
21,-1.65065334996605,1.29517940142461,1.04114133576243,-4.2592941506001,0.448726155278326,-3.75898180521801
21,1.01281282366061,1.43472492811032,3.73245947048692,-1.78955844001583,3.32559275179932,-1.4586380381857
21,2.15265433305683,1.14549009963868,4.35283043855282,-0.177866734588026,3.87431461100395,0.339549482704521
21,0.371314621421535,1.38768969218234,3.1337299338101,-2.33648742396876,2.48962401808468,-1.89874012638256
21,2000.14984570166,2.64983107592038,2005.42921613207,1994.76596067782,2004.65457276797,1995.98480764651
22,-0.384526556959203,1.45652790815733,2.62289242511173,-3.18600292085336,2.04897391773708,-2.94050831298707
22,0.687894484926099,1.42175397469607,3.50407621590269,-1.90051389633176,3.03190149607146,-1.5455581393371
22,1.05764166977719,1.26810633438444,3.48738714097305,-1.40136799583911,3.08095739732223,-1.0062525728003
22,3.60955194425862,1.53366220603841,6.42810159286954,0.598830096155124,5.9989407695211,1.0597518333846
22,1998.89578328797,2.37256493000398,2003.121155103,1993.89767280779,2002.40801646394,1994.59679125823
23,1.35368630008252,1.31469945432088,3.87179075345121,-1.14224468539883,3.37763813828953,-0.837301570334552
23,-1.14527318779384,1.29972447239936,1.35168929988272,-3.59891139680329,1.09411167082524,-3.12902847088474
23,-1.28887113800531,1.57149987021077,1.59784201733486,-4.32396774454785,1.21691931694324,-3.95016885835896
23,2.99682615086965,1.3444457617677,5.49644528636699,0.322199288948636,5.11596641600983,0.863207941037559
23,1999.1672421803,2.28687062216372,2003.71584033703,1994.65133367605,2003.11025095747,1995.35606003473
24,1.826986503415,1.31711136658664,4.3001384768069,-0.790962531699985,3.89972269457487,-0.2572052646657
24,2.17472866970565,1.55277709246651,5.2584890124464,-0.820902615698751,4.76613642762485,-0.354032713665397
24,-3.56114942237205,1.43156920498764,-0.898915317166668,-6.32253625123601,-1.25923699244403,-5.8645995041608
24,-0.816903270520817,1.31744174150593,1.8157030441815,-3.42183534738336,1.34587086420756,-3.01539471752182
24,2000.94103410811,2.09596174849478,2004.83451697288,1996.97587991571,2004.24174531152,1997.36241435844
25,-0.115892983684232,1.4698148669282,2.62535033181415,-2.83923912468369,2.01756669347735,-2.44564215415012
25,-2.56931434725403,1.56079286039786,0.52882948691047,-5.501156094621,-0.0799288662358372,-5.18295461287962
25,-1.59575808118739,1.22097523784339,0.796903358317989,-4.0807407627513,0.422261504364461,-3.6530942029979
25,0.465022573673768,1.54642103579279,3.25293425094961,-2.41573786147249,2.85620334860363,-2.0084350138145
25,2000.41497429889,2.10188347455965,2004.44421165216,1996.16437335483,2004.03450273389,1997.00090767604
26,1.59889657648326,1.56557680659067,4.84088434691009,-1.35933497623397,4.15848719660244,-0.761872557560844
26,0.741815450535661,1.37536968902128,3.53418239553397,-1.9554130197501,2.93910662371208,-1.53370221265545
26,2.93694879912131,1.41212170880708,5.98082728863159,0.263238640408429,5.29210614987959,0.762784425434315
26,-1.65909659390387,1.34118498381067,1.01233570396541,-4.31457948988992,0.531146022612204,-4.02384002781079
26,1995.15725631927,2.34398535186619,1999.23551342028,1990.97429145342,1998.87976356121,1991.41024498932
27,3.71251881321139,1.33701464213084,6.51432663331506,1.26577439156275,6.13829097078048,1.59413237491662
27,-0.247276879622937,1.33626356094468,2.29847044963437,-2.88622683961215,1.87335230705035,-2.56110163272629
27,-1.75723477739607,1.3425206059213,0.833572876944783,-4.59224796038023,0.459992881976419,-4.0954038855361
27,-1.05133630106329,1.35754186978416,1.45514775549352,-3.81748847034139,1.1205925214579,-3.21260470653847
27,2000.55575613315,2.48423499517643,2005.31639881795,1995.71911327062,2004.46210786249,1996.31543546911
28,-0.222287082501762,1.50765532554421,2.64865410147664,-3.25555853977566,2.30441440733656,-2.85414903642717
28,2.29094221616388,1.25329108537622,4.8097723328208,-0.264331347999573,4.33011105596315,0.140894072867237
28,0.247134573456843,1.34558554889673,2.83517072425634,-2.40696235483593,2.47665608770229,-2.0514515481162
28,1.5465197747353,1.24660561393173,4.12908229272683,-0.873108507951389,3.70037891040611,-0.530242119391349
28,1997.87217802741,2.23873707006588,2002.22782881469,1993.52683302098,2001.38487357504,1994.28961819656
29,0.701697198288823,1.48478164569251,3.64873928099828,-2.19129575741492,3.1025182229684,-1.65647571834565
29,1.32802582073295,1.54137626524649,4.59308941484529,-1.45651979051713,4.02191754436806,-1.04320297022162
29,-1.00215951416831,1.47978472885187,1.78584466880656,-3.98437613841409,1.27334408525295,-3.50746849695705
29,0.553793808901119,1.50531627776333,3.49949527456796,-2.27000302671349,2.99092437712312,-1.92151598356247
29,1998.00941344516,2.14801292264718,2002.24646262593,1993.94359031954,2001.61587875467,1994.43446277181
30,-0.844792637367586,1.35505571947497,1.90206401233555,-3.60830748267721,1.30445426165774,-3.11289769918638
30,-0.802131929502676,1.43915997899949,2.04123374716396,-3.74532103438668,1.46099823911604,-3.27614727729126
30,-0.469802686091825,1.2862829925453,1.87393398395638,-2.88093413897401,1.65490642820339,-2.444922653605
30,0.172424318881681,1.25502857141115,2.58360979300724,-2.14492304234939,2.26017582309969,-1.73038924355503
30,2000.31880460974,2.2157530371924,2004.57055555606,1996.02992993707,2003.97093281116,1996.72538649341
31,-1.31150842806909,1.31849299949553,1.07018990915381,-3.84780710674658,0.876815393375166,-3.63905315831859
