"sim","mean","se","upper95","lower95","upper90","lower90"
1,-92.3865582733986,170.841369781576,319.103869589457,-388.039624572738,249.832268397695,-346.432711707407
1,-40.2438121274139,231.241240586329,406.577464221358,-487.330822600879,299.900878987065,-438.684963042615
1,292.965684853621,462.449897498897,1356.77316694202,-334.654431337267,1159.22335142658,-291.450666279626
1,95.5316929543179,373.628969498977,972.863680350845,-477.427854550014,763.581792979819,-375.686836187648
1,1726.16695665458,321.621672015874,2379.18666763682,1127.79058121361,2292.03430127694,1198.20839024697
2,-56.1201670312367,149.920567593841,240.96345451339,-321.351434456836,171.826941554779,-292.445919739902
2,526.772040003081,327.407078346222,1175.63120788232,-53.0794863751393,1103.69562946965,32.7813843606923
2,201.719190843329,362.054336517223,992.169870042276,-401.013106860205,861.656884769363,-334.703266259776
2,175.339969119915,405.078394745216,1182.57686534717,-435.867742073733,965.340585256452,-350.877223086912
2,2030.69591881197,438.568509177121,3019.51942796384,1262.48281487232,2838.66376181146,1386.17631694624
3,-22.1929256616907,173.954325047447,382.910421347299,-331.626809245817,282.123119326993,-280.176598063479
3,113.935875514947,240.242354789775,617.109736073518,-327.39332097858,532.318511617883,-286.866437581269
3,236.547934622334,332.576518018247,950.301646466012,-305.705243442637,834.527875665798,-233.041352685715
3,-108.853889211826,137.532586415292,158.435364986869,-347.971089959341,92.667587958432,-291.834946798671
3,1924.73050664344,298.172665703531,2561.7326006631,1374.23983987512,2413.3427341041,1447.27033794488
4,-68.4712394278581,178.556448907244,321.162345840516,-362.006013248117,220.506800446965,-336.379751345581
4,529.937687032566,478.110035816657,1534.3510458294,-200.909355428346,1345.81914412151,-120.547194004776
4,-394.497639194762,250.459992393281,15.0644014976421,-981.400430202497,-30.722160740132,-850.488513015596
4,-472.754143932543,265.519064468395,-96.5246386878197,-1133.9254705257,-141.675243412457,-910.086816492083
4,2368.70545636199,597.849170125538,3546.92231570421,1324.15941132512,3353.43868923082,1491.01410892712
5,-52.3916662828034,156.803108226534,263.890146231216,-360.136535647755,226.874377067753,-298.865692007844
5,187.90303522868,249.783893013061,684.513555917541,-317.28047123306,598.54827956535,-240.840328720272
5,-62.0309485377524,158.255746632178,243.381541989242,-358.998988514959,192.068223260972,-311.89199147396
5,-156.694119508302,143.341943083699,146.735940106094,-461.828726827038,59.118561921955,-398.057072070792
5,2119.9468277331,378.331076815253,2896.94126977443,1417.39300714639,2727.89655870783,1518.78875776688
