"sim","mean","se","upper95","lower95","upper90","lower90"
1,-37.873985230116,47.5131121724832,57.3341031899507,-123.596095986686,39.1166860233286,-115.405527362221
1,-149.05895073832,70.0723457147471,-11.9911827696289,-299.567023946915,-35.6737799153652,-258.050569592582
1,438.65350566218,1155.01142225972,3007.20478853833,-1329.1835240355,2451.68102717843,-1130.58024172276
1,296.768289013829,1225.7374476782,3035.77575065576,-1702.00822383833,2361.58089247913,-1404.34438590163
1,1648.98070657706,421.550259293273,2497.25030638423,812.695343280275,2350.9576223957,935.669121343784
2,20.2814624274584,81.4769053313603,187.16045285966,-126.291970162542,160.804610479902,-104.088228623902
2,73.9551178437186,106.681412203871,271.852513836215,-108.262512953359,252.182586111197,-88.8007939841251
2,29.3455778928969,766.009099969336,1775.5715555189,-1254.2626051121,1443.89211205981,-1141.55178604552
2,301.616477602355,1115.13533247381,2912.7395975713,-1469.88995994828,2523.90498520973,-1287.08633468572
2,2357.12033341808,582.742021017011,3526.54585655834,1336.76363250059,3317.60990716313,1468.84804548322
3,30.1474808949647,72.3265959393548,186.152993676756,-99.3806195641013,160.580039505282,-84.3526257234496
3,-74.2248492291102,93.282783147804,105.279267493407,-249.505345521416,80.0564297050952,-225.137064825029
3,-91.7578451046271,441.899528291965,747.844707327466,-991.831966178912,645.280974446334,-833.339761669505
3,-293.358173638958,477.862906013835,502.567908237491,-1301.40577462304,423.014294761572,-1176.55812281382
3,1922.15166310314,349.656563669191,2540.12381991609,1224.33936645241,2458.55525390746,1340.61208079516
4,39.2047408066253,105.078943889023,268.86735636206,-113.277138817378,226.148819111817,-103.405394073898
4,204.031872605145,122.200908574981,437.061805284977,-21.9661506630712,404.677945800716,7.63699365855328
4,-1635.37343584469,595.389736484378,-539.666056396606,-2908.09775453126,-706.558914948512,-2625.98920101645
4,-1868.65470222122,721.962508862094,-452.96301368236,-3373.88969066354,-693.168857023149,-3067.40131912168
4,2868.71620134608,674.078424465008,4172.57221155676,1721.8453235481,3958.38750254209,1825.73899664006
5,23.5813755452538,82.007001009545,189.365217680308,-141.546282941514,157.326243751128,-101.041097500096
5,17.0611346669558,89.8618329159715,195.499881251697,-146.273136191212,169.256538252333,-129.576371850351
5,-311.049828773707,234.682362010575,88.3948584354371,-756.935993412222,38.2043345829877,-697.344681380432
5,-424.574908920173,325.005762674789,55.8371453583684,-1093.8760230181,4.7655912972934,-992.958652363251
5,2278.27731284751,475.711976944878,3192.88654308288,1368.51463732852,3061.13149922376,1485.93432469356
6,-53.6602469771488,45.1642911447799,36.839699478967,-139.026379591106,22.8416209795715,-127.817846612992
6,62.4575926376846,82.4860603643092,220.351793361468,-103.990037054173,200.47661453492,-69.1245391448828
6,-280.802393323576,424.276119810586,449.153704813947,-1130.74086921601,344.575030445157,-960.564330557412
6,-391.714059917794,480.558447831562,381.331469225972,-1421.33932732067,283.215109298528,-1188.27077884505
6,2452.67171587819,454.212957047522,3365.95977544353,1537.69543571893,3199.41666008554,1691.82571548289
7,45.2444646644109,77.0072368550292,209.716440940523,-93.0492475057454,183.298407575802,-69.6374342339644
7,204.476710276878,105.108870555001,399.241825480817,7.51033277709753,368.525414227829,40.0327020426618
7,-1352.73216992915,710.632503669597,-78.9136834075112,-2805.55741804223,-260.857442077031,-2608.22588138162
7,-2212.1476669681,875.664439242376,-611.05699530856,-3968.93841787469,-802.785196247938,-3751.5931449331
7,2529.79940936446,435.453236676375,3397.86127925061,1735.87531510554,3245.19698425395,1831.92784772223
8,-16.7674005624277,71.9802875843591,129.567043990237,-138.696214823277,97.7089505231793,-121.199901862808
8,-84.028195893292,68.4508348353722,52.8457574054462,-213.108566964161,29.9891865420309,-182.934003644942
8,-825.454802313253,501.670673499245,-72.5810797261118,-1939.65065118738,-135.555964132402,-1690.20013565925
8,-830.816837031402,559.492921871647,5.87420858284209,-2037.56564058216,-48.2609494993689,-1782.66808254528
8,1271.69063110612,331.445549683697,1968.43156406406,625.205702818932,1823.62717421059,716.27705531572
9,73.2081854760457,69.779084042033,215.285047572706,-58.1197964229779,194.947984193205,-37.7917314732362
9,-3.8235507052295,81.5696386680608,174.354249554719,-162.363356822959,134.341351649978,-131.046540900787
9,-106.747571511487,164.923547978102,202.097895264523,-405.321469199811,166.72291612364,-380.973437902723
9,-47.7832161966885,142.624074334378,233.848821115331,-316.855183077829,194.830190908125,-265.954317930433
9,2346.22540217386,443.750292872559,3269.11615675884,1510.26899967157,3110.9601290285,1665.04664504561
10,-1.78737123133677,62.9208428041628,123.161068239371,-116.671949694414,104.283741970394,-98.2180794535963
10,19.7559769560994,72.2981944226509,163.702950083236,-120.570684795234,145.799341615325,-96.5615607422022
10,-401.88059273131,336.197527445292,246.251384468445,-1087.18877551345,101.108894046632,-984.077207758372
10,-576.565469840784,426.66088842468,112.120686057094,-1502.29040268378,45.616627233848,-1325.79995715685
10,1556.96914636493,480.300630493297,2610.69463417404,684.375364133336,2453.38631413368,837.412158540501
11,-17.2598447985458,70.423584456318,134.073622492619,-143.665343156378,102.259175299135,-133.322881937924
11,45.9947247784062,74.9522117775279,211.858795071626,-101.792552676521,179.403694104313,-74.122987120831
11,-188.972301193279,191.713394843365,195.507693280366,-530.321323811331,136.950370728247,-479.086327375737
11,-66.3735578712621,163.266815702837,270.871993535789,-387.873965419817,218.837453482563,-321.120447606451
11,2629.48459697904,430.73770607285,3466.79464451399,1785.14314939113,3353.44049228022,1947.58308068571
12,15.0163321061283,83.3054288882777,189.25251781124,-124.413717354283,148.658813809109,-104.480273470602
12,31.3165800115177,101.648907711317,226.014921814684,-154.802317664889,206.691331908944,-128.876071485089
12,-410.539512113801,460.070517060365,483.896498178955,-1304.34560616795,283.227688313918,-1198.03092165366
12,-649.912592820808,545.638980877178,301.194555938883,-1753.02953891167,131.388009159284,-1648.07319117174
12,2121.45811422173,346.615202539277,2792.26706024169,1465.58517645569,2708.01691680403,1580.54853249757
13,0.5328610375913,77.17864728621,157.965059264219,-137.566592688359,134.089988105065,-117.063345475607
13,69.0968638605656,94.5111528709688,263.132782497166,-96.7641061764991,230.350312781717,-77.9885884929625
13,-1157.98945122657,649.745281952191,-96.6537628676326,-2418.61326054003,-204.43076891274,-2259.17719006337
13,-1290.81887085284,688.911292934371,-177.626965171321,-2649.23862962261,-328.570450421768,-2422.22253833578
13,1871.35699557342,450.827221573964,2822.24250088791,1092.83790824562,2655.96054209598,1148.29877855501
14,-74.7717570991778,45.0301850153519,10.4060205658145,-158.516934330086,-0.00398936870233903,-148.313804119036
14,-37.883607026023,72.6144992320291,101.705124065139,-177.528268457844,78.9491926534389,-149.431161918966
14,-1177.74879132169,686.364155729878,-31.2145090458261,-2619.08490275924,-199.611965358855,-2410.5020862336
14,-1308.95516640148,736.07821299713,-41.4619025612475,-2904.66104741884,-268.208371649942,-2631.08106606163
14,1985.96186957296,426.905319742914,2870.94564040088,1253.35144876357,2672.14855048686,1336.2408106697
15,20.5179369892184,51.9920688256587,127.379387863584,-70.7311042854886,112.138156546051,-59.4976880121006
15,-43.1144185509524,63.3176326332695,92.6432965954852,-159.480141332041,62.035198396806,-138.737905804604
15,-462.379488506941,224.787977174355,-31.1435649827693,-939.246674630317,-116.961102359003,-869.464082160517
15,-463.626887108557,284.283465567844,3.92403376961157,-1054.33173660148,-60.6280536650735,-968.69381499451
15,1798.95150925108,297.632547131812,2373.62976150517,1240.85939952517,2292.01496958027,1345.6556119056
16,45.7688710009097,98.8970047599866,251.805595138661,-130.171720218602,210.465881746022,-105.761767176135
16,107.407970946037,134.361556009801,370.102508608666,-142.101458395373,335.54452997388,-99.5663067048163
16,350.78130049135,879.517930452329,2264.77519081245,-1120.05126142004,1875.52400322452,-1002.61748005455
16,705.885213643952,1200.27696198132,3157.59400507957,-1175.14103890004,2906.20539436458,-1015.59458589403
16,2483.32228759924,559.567321154554,3483.76013007893,1332.07414568539,3361.95156249208,1559.23796013496
17,-3.04596957251527,46.9586476387044,94.7745942438684,-85.7869196978013,80.8059565083712,-75.4131993208852
17,-19.2090382803764,82.3486183569907,151.168922355046,-173.117197492209,129.05333551967,-143.077714905247
17,125.627655048311,1531.67127697786,3684.27717397089,-2287.32676491592,2800.62143126136,-1960.05268149473
17,365.508592348335,1935.30500952512,4957.10132525716,-2629.83090470464,3792.56562988367,-2268.36989615219
17,969.963333994571,276.923959061969,1486.24778468747,457.05513033295,1421.43431426303,563.428609358722
18,-55.011739299617,48.2352756037659,36.5861859555927,-147.04859664911,23.3563386576919,-138.112365386093
18,16.4684768345541,85.76413269179,189.653711525015,-125.174537381332,165.289396224782,-114.408256188498
18,-494.214022036145,690.52285620304,902.889004860212,-1776.23131836851,635.498673029886,-1549.49476755309
18,-576.994518285607,660.188333725254,739.660436332322,-1782.31698779567,518.786331229188,-1607.41692912994
18,1914.28471773208,430.063976152081,2844.86554900247,1142.25494586996,2694.57547144079,1256.51414417154
19,-23.6705619128092,73.3838501043347,114.771365292632,-168.059310047109,96.9070243296658,-148.405635334966
19,90.2248104634939,124.336881768452,373.801759026491,-127.366716462947,322.934695301141,-105.597307188952
19,-926.789889363875,884.430013255984,699.21637519517,-2809.74055126283,517.331527102884,-2296.28182268868
19,-1354.51052166755,910.913095580827,243.274507381226,-3256.01611570774,52.0632190923917,-2953.56953780212
19,2508.48210913796,498.082965231947,3567.74510711648,1573.78853003453,3385.22859282327,1752.15005748498
20,26.0697695594404,44.796837493001,115.784673620158,-64.4676377174613,96.9018909139309,-44.9658207755505
20,48.307707187078,72.1932894088306,193.288475177063,-83.8881793617763,160.524862540115,-64.815248407738
20,-672.676042683433,372.276047199676,34.2285251430806,-1420.07464394693,-66.1967740905073,-1285.88783572073
20,-867.924154549038,478.321741000606,-29.6062603874525,-1902.44268086635,-136.869704112567,-1664.65793471083
20,2400.36906988764,478.175179613337,3297.8676703729,1475.71419600781,3162.59618657645,1667.40388001886
21,-1.01346311212509,62.8294008831688,136.965867202949,-118.974265022806,105.116861367498,-99.3450194499659
21,-125.376809197019,70.4909289270484,21.6535780298879,-264.189798968185,-19.779832941886,-245.325167151185
21,-74.666127643644,1289.03064132107,2681.44754196369,-2064.38608290658,2072.29888761737,-1916.25224897041
21,-248.200355822583,1626.51885208716,3216.77576509215,-2758.86343752152,2504.0968599477,-2530.74824141493
21,1429.00199490873,453.171435975171,2368.23172179671,554.379135610139,2193.88355686629,769.120543511208
22,-114.904880622845,50.0544527488253,-9.20671767162034,-211.002613434867,-29.4386494240702,-192.757594797257
22,-81.635379308384,70.4479619663697,56.6403088996251,-210.605328117931,31.8912888533974,-194.230771845248
22,1771.87664477848,1451.2896710278,4971.78097965882,-279.044771870308,4421.41082504541,-168.335778310722
22,2217.43825919161,1682.07810933368,6208.50597337988,-232.122534730493,5346.15468814559,-138.147824704234
22,1837.62571399682,441.490050625969,2709.6032426807,1011.9968175777,2585.61717550873,1121.29285450398
23,-31.7913111834785,72.9662374302766,127.474355985648,-159.645144205711,101.476258954526,-138.968625909551
23,-126.268528526991,96.6060326345015,79.8132633677738,-291.605133542969,48.8485073001946,-272.849514126253
23,-465.079443161555,318.919542804378,108.60399168297,-1118.27163622929,46.8379986040779,-999.632902801464
23,-621.485232703351,464.192443585848,167.648127811709,-1564.28983492007,98.4393351851617,-1416.33351140865
23,1822.18325279742,528.977352097623,3012.98805290119,883.545373998264,2832.02093662021,1018.64240929302
24,-152.708075370677,53.4211170758248,-55.0976320392032,-260.005127379331,-68.7827077594018,-238.163468403226
24,140.703792114903,100.509316713401,324.180275371762,-41.4225522938043,303.993737893406,-16.6428433042962
24,-735.588367406308,668.792187238452,465.915612761726,-2145.59124379658,280.398439506861,-1901.56895834243
24,-1015.36920304424,658.09397490064,96.8603541313582,-2414.2838465587,-67.0267189811703,-2211.17351089034
24,2263.12343495596,559.2520739365,3320.69307001912,1262.45129397712,3206.99822111677,1366.269076382
25,-100.668371394562,34.0185174872154,-36.9525128755893,-165.978127900539,-48.7411598693201,-154.348041881162
25,-32.1488994328776,71.6569145622021,104.240141424358,-171.54328669073,88.5170663424811,-147.706010232734
25,-202.290272959964,457.673667959707,671.667063370418,-1115.10198333998,573.236528560606,-976.857196894291
25,-429.585138276542,536.854690017454,537.70185045618,-1532.39622462612,417.630247497907,-1362.70594634193
25,2069.23422989073,519.332198671254,3197.59244222972,1139.85558377434,2987.42900475775,1238.24296398554
26,30.1985075848204,77.0017642032215,193.990437200031,-101.014048801134,156.697017571569,-85.7759990870193
26,-56.5156235626511,98.5525263922789,141.583375746421,-231.929570881326,99.8453431605229,-216.118049790366
26,-807.564004138575,456.92592570235,-133.810490560722,-1844.8768079911,-195.257691468691,-1609.47801669764
26,-823.540820008282,506.757988301573,-20.6546571459314,-1946.65803944864,-99.1134350144438,-1752.45908830574
26,1788.53097277266,392.275087919149,2536.76928344349,996.290844874854,2414.35939399322,1115.67453673878
27,140.838065200439,96.6442156870432,343.16684522756,-36.676440168834,302.258041709319,-9.04747122370168
27,-8.00036676375841,112.008516702626,225.269112280207,-215.847739444769,170.183533856701,-189.356121610853
27,1332.97152035588,2133.56215016172,6139.49435816113,-1518.88129412633,5324.7569530455,-1242.91197852757
27,1276.83843399383,2180.31224909973,6281.35398106909,-1705.30345683842,5381.82560566951,-1355.94193418
27,1779.35157838769,447.411140936106,2676.46588835436,963.397841079146,2509.144499744,1090.64127941783
28,136.32295957196,96.4716030272358,344.603732904151,-34.3341046806797,306.458902409564,-12.9921267705713
28,261.95384033316,118.253581921542,489.933572027059,28.5242481498317,462.168471583767,78.7922925561811
28,-156.534996954552,781.942944843583,1358.42539276449,-1737.22367321943,1051.57529459526,-1418.14593135905
28,-245.053209976004,1103.26330719767,1959.94648941659,-2141.91883580197,1584.05276003676,-1916.6968893162
28,2337.53212817168,485.731990661576,3320.56313680116,1438.06570570209,3164.93700847372,1550.94893640519
29,-92.9471298752568,43.9825615285604,-11.2403159424958,-180.924766387739,-20.8410340627933,-164.053092102409
29,-75.3142358988016,63.772759143029,54.1699999171504,-197.742390891299,27.7375826750282,-180.848186340293
29,-336.840952529097,257.60547285386,110.968945091293,-843.815323061775,57.5830404185789,-736.303833106077
