"sim","mean","se","upper95","lower95","upper90","lower90"
1,-54.7380070354276,220.238274419391,386.514526000947,-444.058684586787,314.928394102289,-393.313147919265
1,-154.103875771282,272.807953012203,384.562331861194,-659.039173453781,290.715413377849,-602.389362900818
1,636.559295219426,1360.11075044227,3715.38054879646,-1473.12233476987,3142.22144358666,-1178.3019284527
1,244.322000946485,1397.1663892642,3189.19990461513,-2050.35190907183,2694.6440698922,-1694.54493042673
1,1608.90380620985,415.955431944054,2446.62852300432,832.687234467522,2273.06700596567,955.548972133602
2,-59.816589114232,198.420985878749,361.279152505391,-380.194579220369,257.170888720253,-350.900031673211
2,459.996386454946,341.641336679832,1255.29966482831,-150.288014259723,1049.93574069359,-40.8271870111543
2,1.33449639659728,868.949309238479,1855.88499456651,-1745.28259131749,1317.78014075887,-1428.15798971592
2,485.625039645791,1264.15678705874,3484.44092768386,-1359.32155245541,2855.833410431,-1183.60577895342
2,1961.98230993841,531.784251487489,3212.49340738501,1064.65293741066,2933.94223882031,1169.94523012597
3,51.3827621060722,243.835549194136,604.949966730284,-365.015283859181,539.435614525952,-308.903736919473
3,4.20607360092753,264.612510166492,570.622965962809,-495.549816246447,402.482243443863,-413.483899499897
3,-12.7909762390544,703.516613003652,1439.69438173042,-1414.95150558388,1163.56622230647,-1087.42069906427
3,-338.700862978862,416.682721133293,216.173942863593,-1597.46830391895,106.522953646917,-1074.08273791502
3,1754.09895940063,344.749901482522,2460.53772467531,1113.78513870462,2326.45784865327,1185.48591580264
4,37.9734055920195,226.58147453556,500.219304772959,-356.82980164377,432.608511860174,-312.278444134658
4,552.359935098664,640.576738200582,1612.98230963331,-340.328345563474,1429.83942559591,-207.297348216138
4,-1646.11897241341,828.895881573178,-187.225823877143,-3484.4963393608,-447.631110009557,-3113.08343013471
4,-1804.91801993846,900.794338951812,-482.050825041753,-4086.21842577725,-564.988311421963,-3335.67710980223
4,2463.8419209063,673.016180056049,3874.26149403779,1280.00950626292,3632.43248739727,1412.28530585476
5,-27.9932473855843,173.428157456698,334.011413183723,-344.705880535707,261.898286465916,-282.748756329728
5,212.925126339895,280.104777771656,757.916917935432,-343.352381707459,676.057272286754,-256.809187678543
5,-325.381670599571,319.633205535998,257.366084678735,-1024.22232474638,147.423498710857,-883.142851778859
5,-398.047733860283,419.484859932953,343.859127694214,-1250.7214111463,239.856474506719,-1096.77088223157
5,2109.11905048587,455.107519724294,3032.30521948635,1283.49093126549,2846.30509304944,1396.95116112311
6,-79.7681982337502,155.801092361062,239.264264460031,-364.055817909135,181.56517496395,-322.144538809818
6,175.382391442353,309.437096253877,767.317355945255,-370.728209736131,695.293883246638,-323.353522433052
6,-59.8993537358616,565.196622675313,957.909238909456,-1229.70566643771,830.430352858969,-984.856792930056
6,-486.570888930914,678.890517108647,588.789866991759,-1908.17298576974,437.649645262803,-1617.88107214018
6,2218.60599880754,447.765844421548,3126.29165037432,1389.97574062068,2977.63193778304,1496.03785392593
7,79.928508627966,195.536454053385,482.710756306925,-299.036169860979,389.083086063914,-234.029639838915
7,393.346568481091,854.004912055538,1341.11111425695,-1279.77756336499,1247.78750755955,-199.072121709629
7,-1484.18672541119,1027.98554593717,62.3868012423963,-3893.77984288072,-51.3975532528162,-3371.65015910148
7,-2060.76945064903,978.256013728091,-756.272696476768,-4502.98385096789,-854.806585678655,-3967.53156739981
7,2229.3913438813,494.279418966474,3243.4974108889,1391.97507378549,3102.10127019807,1521.95145671358
8,43.4362090459798,185.621759945379,425.781678337447,-285.887018985385,362.43379429692,-237.634737667868
8,-43.0017300327927,209.056327309492,339.183861952321,-454.007945250236,277.324599834588,-383.261350264243
8,-865.791840496261,651.753009382879,86.8504307595313,-2327.74157015658,37.7433001878847,-2096.12818923829
8,-767.410576468296,664.553944023047,257.209944083538,-2259.6175457904,134.006502939655,-1930.13589494815
8,1168.82271276746,275.610305766064,1729.90660197276,633.08191033445,1600.24268752401,725.127523093551
9,34.7998602612178,174.180117983869,374.709213269023,-284.038985336781,308.216896715606,-245.296617719067
9,185.749276612357,267.90060517442,731.842952941269,-339.056160990824,584.999010646594,-272.105593045172
9,-152.854785050254,319.511574458613,522.901311688918,-677.789855812027,413.529466424601,-602.417462364825
9,69.4387650485213,178.144892976219,440.007667140884,-258.686308544374,369.194319132772,-216.768126513999
9,2116.34533776515,422.793135966851,3032.06268015659,1361.63543845582,2834.93944182671,1463.91884246351
10,13.0691227130146,177.639454655935,409.38304247078,-252.843143979877,329.419334550428,-227.579132450355
10,120.455488193116,258.735155138846,631.897149019835,-321.227331610419,537.337994906882,-275.059642732586
10,-392.685129387314,453.491276945822,405.41827424099,-1313.89482963163,253.440343899434,-1137.03173835659
10,-595.989301245395,468.517965472114,171.941204601957,-1644.87501200196,110.112191791563,-1386.7080217513
10,1423.59300524288,424.888607480623,2395.01513296466,669.837576980127,2132.29377612429,784.923538903989
11,-104.28695547844,173.574907415511,206.467356376131,-464.274445638825,168.121542989618,-418.316816676219
11,352.68700215718,283.433826631471,902.576924041864,-267.535703954657,833.13246685169,-124.427132435203
11,-231.918427872722,293.859342894639,429.83578802074,-758.591372998315,286.982338925707,-705.06340132481
11,18.7556063163571,220.815492948238,470.078560648123,-438.452972659469,373.490660525482,-317.498637503103
11,2376.81093219767,412.423313647702,3216.57494913692,1547.68105435634,3064.97710599733,1681.08541083841
12,38.3543971393016,223.052383100715,583.745961007458,-330.737133308943,464.854665174278,-289.115817463103
12,206.59132890063,333.35032898848,775.520520884781,-433.707877774783,717.616008422422,-312.485804209761
12,-389.862763061452,647.240871516642,769.141359876903,-1752.64871820153,572.346431285534,-1498.3973520532
12,-689.078619704609,533.131887899379,162.956297455492,-1900.13651390965,50.0251373950796,-1706.96766169029
12,1865.06994975718,340.754942205741,2499.25087710835,1252.64047306464,2431.97751237109,1363.56472965385
13,-24.5507475350088,175.421351457775,376.0051668165,-335.94500322856,279.279979178427,-289.517683108794
13,250.237181220289,401.399651701172,936.91157490541,-294.875951471411,861.137983162504,-216.969367237564
13,-1458.24328092756,842.930090187234,-71.6710951260746,-3262.40077255318,-273.331699298946,-3042.20796908586
13,-954.942774075836,694.824190817012,-23.8466413969692,-2418.57577631261,-100.975806814924,-2108.51815827052
13,1693.49190152612,427.847422800652,2604.7688722269,965.975789462078,2453.7745744798,1035.32219371318
14,-95.2318997739134,193.309945848722,333.561355951947,-420.633054756504,284.043003775324,-378.119980955766
14,24.9640541001414,338.772087869539,665.93468585107,-516.472624286334,540.024897682751,-441.288836466978
14,-1046.93611865577,936.59358737078,395.679699358113,-3237.17695445978,315.680707880972,-2719.4670132773
14,-1370.8515367674,1032.4337206026,250.394765997296,-3755.13760575161,-0.533793648029159,-3256.9639046707
14,1905.76260171957,420.036843916708,2792.32349833216,1126.24125977541,2624.35143990624,1264.53662851997
15,89.9812211716262,193.452890074645,498.452382572047,-217.583108765889,430.994406640177,-174.338451694168
15,-12.56471347291,216.56896780701,390.734477213962,-408.767765838662,333.180520757009,-364.180083808848
15,-585.628364884042,315.614323330344,-8.3478286656946,-1200.65760151571,-96.7627515968422,-1147.38129765245
15,-355.412173260104,345.381155455061,187.003049818181,-1148.59830271696,129.886679492258,-1024.0407251052
15,1685.39634685913,297.867153250175,2295.57428657016,1120.23767655649,2170.18992865124,1196.32891897669
16,22.1114008540406,253.646761623168,587.38806385171,-429.766039923168,461.073350321275,-338.370250778673
16,379.215656505829,419.377838061661,1392.92653421587,-288.5093683768,1147.73398520212,-220.14941552333
16,411.342013019705,1041.36400060473,2658.43150071245,-1399.33892172059,2307.94711422139,-1193.3320265069
16,812.272029523745,1279.94035980668,3751.0734057402,-1085.44772441647,3233.33802513051,-794.132707316419
16,2130.57876387835,530.200044028279,3205.22987025926,1108.75826993914,3056.37116530535,1277.17388533699
17,-0.42277061166236,142.747382611946,317.518248439653,-239.964711605204,255.271247119685,-210.106502158874
17,35.1638716012419,266.530097180881,527.217705103276,-388.954074188965,424.197394818219,-316.817673671755
17,146.216949801465,1769.15758625882,4435.27952409277,-2596.89029689979,3408.13636861877,-2201.36673884024
17,395.632183646382,2000.58411728594,4819.58423896678,-2671.08563756514,4080.38399625985,-2319.51760114731
17,844.006014344214,286.912175884315,1422.83943849363,286.246972520788,1334.83759867104,398.598198341469
18,-60.9298073514749,181.892008511615,345.587423267359,-359.551347719622,248.958881117653,-323.523734119069
18,92.3903369943572,363.143050444341,830.039277753891,-453.235150204649,687.415950919155,-368.924318788934
18,-423.162777442077,879.293204161802,1236.71193389212,-2233.53730517106,932.571064080954,-1841.51808728107
18,-586.170037238032,710.681559974163,565.049760579601,-2277.54065049317,375.756720107347,-2048.23172190756
